order_year_month,market,customer_segment,department_name,category_name,product_name,order_count,order_item_count,total_quantity,total_sales,total_profit,total_cost,profit_margin,avg_sales_per_item,avg_discount_rate,avg_profit_ratio
2016-04,USCA,Corporate,Footwear,Boxing & MMA,Under Armour Women's Micro G Skulpt Running S,2,2,3.0,146.77000432,39.690000536,107.08000378399998,0.270423106682375,73.38500216,0.12000000499999999,0.2249999975
2016-11,Europe,Corporate,Fitness,Lacrosse,Under Armour Men's Tech II T-Shirt,2,2,5.0,120.20000076,57.22999955,62.97000121000001,0.4761231213656109,60.10000038,0.04,0.47499999400000004
2018-01,Pacific Asia,Home Office,Health and Beauty,Health and Beauty,First aid kit,15,15,15.0,3926.730010800001,800.5200028220002,3126.210007978,0.20386428418054353,261.78200072000004,0.10666666713333335,0.19666666546666667
2016-08,Pacific Asia,Home Office,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3,3,9.0,411.0,-238.22999002,649.2299900200001,-0.579635012214112,137.0,0.08333333533333333,-0.323333353
2015-12,Pacific Asia,Home Office,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,5,5,14.0,190.27000046,3.1299998770000004,187.14000058300002,0.01645030677160277,38.054000092,0.1560000002,0.02599999999999999
2015-02,LATAM,Home Office,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,1,1,4.0,107.4899979,53.74000168,53.74999622000001,0.49995350944183053,107.4899979,0.159999996,0.5
2015-10,Europe,Home Office,Outdoors,Trade-In,Glove It Imperial Golf Towel,2,2,10.0,158.29999542000002,-122.32000063800001,280.619996058,-0.7727100706065201,79.14999771000001,0.01,-0.7800000125000001
2015-08,Europe,Home Office,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,4,4,10.0,152.37999917000002,3.489999771,148.88999939899998,0.022903266767356024,38.094999792500005,0.1400000025,0.0025000002499999986
2017-04,LATAM,Consumer,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,1,1,2.0,28.47999954,13.67000008,14.809999460000002,0.4799859656177508,28.47999954,0.050000001,0.479999989
2015-05,Europe,Corporate,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,1,1,3.0,37.33000183,4.670000076,32.660001754,0.1251004513009958,37.33000183,0.170000002,0.129999995
2017-02,LATAM,Home Office,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,1,1,1.0,14.23999977,4.630000114,9.609999656,0.3251404626953867,14.23999977,0.050000001,0.330000013
2017-01,Africa,Home Office,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,1,1,2.0,23.97999954,11.27000046,12.709999080000001,0.4699750073473104,23.97999954,0.200000003,0.469999999
2016-12,Africa,Corporate,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,1,1,5.0,73.44999695,35.25999832,38.18999863,0.480054455877006,73.44999695,0.02,0.479999989
2016-09,Europe,Consumer,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,1,1,2.0,25.47999954,-5.989999771,31.469999311000002,-0.23508633748586008,25.47999954,0.150000006,-0.239999995
2016-05,USCA,Home Office,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,3,3,13.0,167.74999618,3.0900001600000024,164.65999602,0.01842026962960019,55.91666539333334,0.13999999533333332,0.08333334333333335
2015-07,Europe,Corporate,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,3,3,12.0,158.06999969,45.44000161500001,112.629998075,0.28746758843623055,52.68999989666667,0.10666666633333333,0.2666666733333333
2015-02,LATAM,Home Office,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,2,2,3.0,42.2699995,20.290000437,21.979999062999998,0.48000947899230517,21.13499975,0.0649999995,0.479999989
2015-02,LATAM,Consumer,Outdoors,Golf Balls,Hirzl Men's Hybrid Golf Glove,1,1,4.0,56.65999985,18.70000076,37.95999909,0.33003884238450104,56.65999985,0.059999999,0.330000013
2017-05,LATAM,Home Office,Outdoors,Golf Gloves,TaylorMade 2014 Purelite Stand Bag,2,2,2.0,345.5800018,127.66999817,217.91000363,0.36943688148913023,172.7900009,0.04,0.375
2016-07,USCA,Consumer,Outdoors,Golf Gloves,Bag Boy Beverage Holder,3,3,5.0,113.94999885000001,-26.619998512000002,140.569997362,-0.23361122229620804,37.983332950000005,0.11666666599999999,-0.180000006
2017-08,Europe,Consumer,Outdoors,Golf Gloves,Bag Boy M330 Push Cart,6,6,19.0,1419.4200059200002,537.86000825,881.55999767,0.37892942610836655,236.5700009866667,0.05666666533333333,0.3916666705
2017-06,Europe,Home Office,Outdoors,Golf Gloves,Bag Boy M330 Push Cart,1,1,5.0,391.9500122,188.1399994,203.8100128,0.48001018891153385,391.9500122,0.02,0.479999989
2016-04,USCA,Consumer,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,4,4,7.0,65.579998015,0.45000010800000023,65.129997907,0.006861849978968777,16.39499950375,0.07000000049999999,-0.052500005749999995
2015-11,Pacific Asia,Consumer,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,7,7,22.0,196.699999804,39.269999386,157.430000418,0.19964412519130784,28.099999972,0.10142857071428571,0.20714285271428573
2015-11,Pacific Asia,Corporate,Outdoors,Golf Gloves,Clicgear 8.0 Shoe Brush,2,2,4.0,34.159999850000005,14.029999733,20.130000117,0.41071427970161417,17.079999925000003,0.1449999955,0.410000011
2017-07,Europe,Home Office,Outdoors,Golf Gloves,Titleist Small Wheeled Travel Cover,3,3,3.0,679.9700164999999,-555.6199703139999,1235.589986814,-0.8171242214089597,226.65667216666665,0.09333333366666667,-0.7199999856666666
2016-11,Europe,Corporate,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,2,2,2.0,68.37999916,15.180000304,53.199998856,0.22199474247551307,34.18999958,0.1449999995,0.244999997
2016-11,Europe,Home Office,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,2,2,7.0,259.93000026,85.49000168,174.43999858,0.32889624743002727,129.96500013,0.0950000025,0.3350000085
2016-04,USCA,Consumer,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,5,5,17.0,627.03999318,33.64000320000001,593.39998998,0.05364889570981991,125.407998636,0.08600000020000001,0.09400000179999998
2015-11,Pacific Asia,Corporate,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,5,5,13.0,466.69001388,-26.440001251999995,493.13001513200004,-0.05665431113938194,93.338002776,0.08800000100000001,-0.0620000016
2015-11,Pacific Asia,Consumer,Outdoors,Golf Gloves,Clicgear Rovic Cooler Bag,5,5,25.0,909.7800139,262.370000355,647.4100135450001,0.288388397575679,181.95600278,0.0899999994,0.2959999994
2015-01,LATAM,Consumer,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,1,1,2.0,63.97999954,28.79000092,35.18999862,0.44998438773042854,63.97999954,0.0,0.449999988
2015-02,LATAM,Consumer,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,2,2,7.0,165.67999644,69.68999958,95.98999686,0.42063013687495954,82.83999822,0.08499999800000001,0.375
2017-09,Europe,Consumer,Fitness,Baseball & Softball,adidas Brazuca 2014 Official Match Ball,3,3,3.0,460.77000419999996,59.50000095200001,401.27000324799997,0.12913167178776178,153.59000139999998,0.03999999966666667,0.13000000333333334
2015-07,Europe,Consumer,Footwear,Electronics,Under Armour Men's Compression EV SL Slide,5,5,12.0,480.48000336999996,80.41999912,400.06000425,0.1673742893688575,96.096000674,0.1039999994,0.21199999740000003
2016-06,USCA,Consumer,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,4,4,15.0,215.22000312,66.55999946899999,148.660003651,0.3092649312521764,53.80500078,0.09250000025,0.30749999725
2016-08,USCA,Consumer,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,3,3,7.0,158.19000053000002,-53.460000039,211.65000056899999,-0.33794803628476855,52.73000017666667,0.07666666866666667,-0.7899999863333332
2015-10,Europe,Consumer,Footwear,Cardio Equipment,Nike Women's Tempo Shorts,4,4,13.0,377.39999389,-42.429996017,419.829989907,-0.11242712428174279,94.3499984725,0.03750000075,-0.28999999625
2016-06,USCA,Consumer,Footwear,Cardio Equipment,Nike Women's Tempo Shorts,7,7,19.0,478.49999621,145.40000045000002,333.09999576,0.3038662520410723,68.35714231571428,0.17142857285714289,0.2657142817142857
2016-05,USCA,Corporate,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,1,1,4.0,159.3300018,11.94999981,147.38000198999998,0.07500156703067332,159.3300018,0.170000002,0.079999998
2015-04,LATAM,Corporate,Outdoors,Golf Balls,Glove It Women's Imperial Golf Glove,3,3,13.0,234.87999725999998,31.689999580000006,203.18999767999998,0.1349199589138313,78.29333242,0.09999999766666667,0.10999999433333334
2016-10,Africa,Corporate,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,1,1,5.0,81.84999847,6.380000114,75.469998356,0.07794746772461364,81.84999847,0.090000004,0.079999998
2015-05,LATAM,Corporate,Golf,Girls' Apparel,adidas Men's Germany Black Crest Away Tee,1,1,1.0,22.75,10.68999958,12.06000042,0.46989009142857147,22.75,0.090000004,0.469999999
2017-01,Pacific Asia,Corporate,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,2,2,6.0,202.75000762000002,55.78999805,146.96000957,0.2751664411996632,101.37500381000001,0.1449999955,0.2850000115
2017-10,Europe,Corporate,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2,2,6.0,350.64001083,-49.05000115,399.69001198,-0.13988706261414302,175.320005415,0.0399999995,0.019999995500000006
2016-09,Pacific Asia,Corporate,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,1,1,5.0,201.5599976,-27.8199997,229.3799973,-0.1380234174997827,201.5599976,0.159999996,-0.140000001
2016-10,Africa,Corporate,Outdoors,Golf Shoes,LIJA Women's Eyelet Sleeveless Golf Polo,1,1,4.0,221.0,77.34999847,143.65000153,0.3499999930769231,221.0,0.150000006,0.349999994
2015-09,Europe,Corporate,Outdoors,Golf Shoes,LIJA Women's Eyelet Sleeveless Golf Polo,2,2,10.0,568.75,132.03000069,436.71999931,0.23214066055384616,284.375,0.125,0.214999996
2015-07,Europe,Home Office,Outdoors,Golf Shoes,LIJA Women's Eyelet Sleeveless Golf Polo,2,2,9.0,572.0,241.8000031,330.1999969,0.4227272781468531,286.0,0.0199999995,0.429999992
2015-01,LATAM,Consumer,Outdoors,Golf Shoes,LIJA Women's Eyelet Sleeveless Golf Polo,3,3,12.0,761.1500015,228.92000585,532.2299956500001,0.3007554429466818,253.71666716666667,0.023333333,0.276666671
2017-07,Europe,Consumer,Outdoors,Golf Shoes,LIJA Women's Button Golf Dress,8,8,8.0,791.0999908699999,115.8000002,675.2999906699999,0.14637846231378507,98.88749885874999,0.0850000005,0.141250003125
2017-06,LATAM,Corporate,Outdoors,Golf Shoes,LIJA Women's Button Golf Dress,4,4,4.0,380.15999603,111.77999877,268.37999726,0.2940340907442007,95.0399990075,0.12000000075,0.2974999995
2017-07,Europe,Consumer,Outdoors,Golf Shoes,LIJA Women's Mid-Length Panel Golf Shorts,8,8,24.0,2136.0,508.509999188,1627.4900008119998,0.23806647902059924,267.0,0.1225000005,0.23624999912499997
2017-06,LATAM,Corporate,Outdoors,Golf Shoes,LIJA Women's Mid-Length Panel Golf Shorts,1,1,5.0,415.0,199.1999969,215.8000031,0.4799999925301205,415.0,0.170000002,0.479999989
2017-06,LATAM,Consumer,Outdoors,Golf Apparel,Cleveland Golf Women's 588 RTX CB Satin Chrom,3,3,3.0,333.56999969000003,17.239999775,316.329999915,0.051683304227064256,111.18999989666668,0.07333333533333333,0.056666664666666665
2017-05,LATAM,Home Office,Outdoors,Golf Apparel,Cleveland Golf Women's 588 RTX CB Satin Chrom,1,1,1.0,111.5899963,32.36000061,79.22999569,0.2899901575675561,111.5899963,0.07,0.289999992
2017-04,LATAM,Home Office,Outdoors,Golf Apparel,Top Flite Women's 2014 XL Hybrid,1,1,2.0,39.58000183,0.99000001,38.59000182,0.025012631738930872,39.58000183,0.01,0.029999999
2016-12,USCA,Corporate,Outdoors,Golf Apparel,Top Flite Women's 2014 XL Hybrid,1,1,2.0,35.18000031,10.19999981,24.980000499999996,0.28993745651277397,35.18000031,0.119999997,0.289999992
2016-09,USCA,Corporate,Outdoors,Golf Apparel,Top Flite Women's 2014 XL Hybrid,1,1,2.0,33.97999954,-50.97000122,84.95000076,-1.5000000562095357,33.97999954,0.150000006,-1.5
2016-06,USCA,Home Office,Outdoors,Golf Apparel,Top Flite Women's 2014 XL Hybrid,2,2,4.0,78.56000138,21.369999409,57.190001971,0.27202137262742493,39.28000069,0.015,0.215000007
2016-05,USCA,Home Office,Outdoors,Golf Apparel,Top Flite Women's 2014 XL Hybrid,1,1,2.0,35.97999954,10.43000031,25.54999923,0.2898832808045111,35.97999954,0.100000001,0.289999992
2015-01,LATAM,Home Office,Outdoors,Golf Apparel,Top Flite Women's 2014 XL Hybrid,1,1,3.0,54.5699997,19.64999962,34.920000079999994,0.36008795543387184,54.5699997,0.090000004,0.360000014
2017-08,Europe,Consumer,Outdoors,Women's Golf Clubs,MDGolf Pittsburgh Penguins Putter,6,6,12.0,831.48998259,296.190002441,535.299980149,0.35621596007494966,138.581663765,0.10833333299999999,0.31333332733333336
2017-08,Europe,Consumer,Outdoors,Women's Golf Clubs,TaylorMade White Smoke IN-12 Putter,8,8,25.0,2256.76998136,412.78999516999994,1843.97998619,0.18291186012729563,282.09624767,0.07875000225,0.183749999875
2017-07,Europe,Corporate,Outdoors,Men's Golf Clubs,Merrell Men's All Out Flash Trail Running Sho,4,4,4.0,367.35999297,149.20999812999997,218.14999484000003,0.40616833891921655,91.8399982425,0.16500000075,0.39750000100000005
2017-10,Europe,Consumer,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6,7,7.0,1243.9300385000001,36.239997405,1207.690041095,0.029133469152895605,177.70429121428575,0.11285714157142857,0.037142859571428564
2016-11,Africa,Consumer,Fitness,Baseball & Softball,adidas Kids' F5 Messi FG Soccer Cleat,4,4,17.0,530.79999535,-192.14000105,722.9399964,-0.3619819192411754,132.6999988375,0.11000000274999999,-0.297500005
2016-11,Europe,Corporate,Footwear,Boxing & MMA,Under Armour Women's Micro G Skulpt Running S,1,1,5.0,225.3800049,19.82999992,205.55000497999998,0.08798473462097257,225.3800049,0.180000007,0.090000004
2015-02,LATAM,Consumer,Footwear,Fitness Accessories,Under Armour Hustle Storm Medium Duffle Bag,1,1,2.0,59.47999954,13.68000031,45.79999923,0.22999328204097025,59.47999954,0.150000006,0.230000004
2017-03,LATAM,Consumer,Golf,Shop By Sport,Columbia Men's PFG Anchor Tough T-Shirt,1,1,2.0,51.0,15.96000004,35.03999996,0.31294117725490195,51.0,0.150000006,0.310000002
2016-12,Africa,Home Office,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,17,19,53.0,4823.51994314,1229.670006581,3593.849936559,0.254932087163822,253.86947069157893,0.10157894831578948,0.23789473857894736
2017-01,LATAM,Home Office,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,8,9,34.0,1221.2900314300002,-54.15999174399998,1275.450023174,-0.044346543695754574,135.69889238111114,0.09777777677777778,-0.045555563222222234
2015-02,LATAM,Home Office,Golf,Girls' Apparel,adidas Men's Germany Black Crest Away Tee,2,2,5.0,99.75,28.549999240000002,71.20000076,0.2862155312280702,49.875,0.210000001,0.2900000065
2016-08,USCA,Home Office,Outdoors,Electronics,Titleist Pro V1x High Numbers Golf Balls,1,1,5.0,232.75,51.66999817,181.08000183000001,0.22199784390977442,232.75,0.029999999,0.219999999
2017-01,Pacific Asia,Home Office,Footwear,Boxing & MMA,Under Armour Women's Micro G Skulpt Running S,1,1,1.0,41.22999954,-9.81000042,51.03999996,-0.23793355637762395,41.22999954,0.25,-0.239999995
2017-03,LATAM,Home Office,Outdoors,Accessories,Team Golf San Francisco Giants Putter Grip,2,2,4.0,97.95999908,-14.309999469999998,112.26999855,-0.14608002862794633,48.97999954,0.0199999995,-0.1599999965
2015-07,Europe,Home Office,Fitness,Tennis & Racquet,Nike Men's Comfort 2 Slide,1,1,5.0,197.9600067,91.05999756,106.90000914000001,0.45999188966485316,197.9600067,0.119999997,0.460000008
2016-06,USCA,Home Office,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,2,2,5.0,244.8699951,97.02999878,147.83999632,0.3962510749443797,122.43499755,0.050000001999999995,0.405000001
2016-09,USCA,Home Office,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4,4,11.0,621.49001322,195.20000553,426.29000769000004,0.3140838973721393,155.372503305,0.08000000125000001,0.3100000025
2016-12,Africa,Home Office,Fan Shop,Hunting & Shooting,ENO Atlas Hammock Straps,1,1,1.0,29.09000015,7.269999981,21.820000169000004,0.24991405787256413,29.09000015,0.029999999,0.25
2016-10,USCA,Home Office,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,1,1.0,260.980011,73.08000183,187.90000916999998,0.2800214527924133,260.980011,0.129999995,0.280000001
2015-09,Europe,Home Office,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,1,1,3.0,74.97000122,29.23999977,45.73000145,0.39002266632216015,74.97000122,0.0,0.389999986
2017-08,Europe,Home Office,Outdoors,Kids' Golf Clubs,Polar FT4 Heart Rate Monitor,2,2,5.0,359.9599914,144.69999695,215.25999444999997,0.40198911103207685,179.9799957,0.200000003,0.4149999915
2016-09,Europe,Consumer,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,22,24,24.0,8661.530243199997,476.19999894000006,8185.33024426,0.054978737655953534,360.89709346666655,0.0979166669583333,0.05833333570833334
2016-12,Pacific Asia,Home Office,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,1,1,3.0,62.22999954,-29.87000084,92.10000038,-0.47999358927843566,62.22999954,0.170000002,-0.479999989
2016-11,USCA,Home Office,Outdoors,Trade-In,Glove It Imperial Golf Towel,1,1,4.0,59.47999954,16.65999985,42.81999969,0.28009414893818607,59.47999954,0.07,0.280000001
2015-04,LATAM,Home Office,Fitness,Baseball & Softball,adidas Men's F10 Messi TRX FG Soccer Cleat,1,1,2.0,100.7799988,30.22999954,70.54999925999999,0.2999603085925022,100.7799988,0.159999996,0.300000012
2016-06,USCA,Home Office,Footwear,Electronics,Under Armour Women's Ignite Slide,2,2,4.0,112.27999686999999,33.759998317000004,78.519998553,0.30067687262307286,56.139998434999995,0.124999996,0.1400000005
2016-01,Pacific Asia,Home Office,Footwear,Cardio Equipment,Nike Women's Tempo Shorts,1,1,4.0,113.4000015,30.62000084,82.78000066,0.27001764052004884,113.4000015,0.059999999,0.270000011
2016-02,Pacific Asia,Home Office,Footwear,Boxing & MMA,Under Armour Women's Micro G Skulpt Running S,1,1,4.0,200.0899963,84.04000092,116.04999538,0.42001100741686603,200.0899963,0.090000004,0.419999987
2016-09,Europe,Home Office,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,1,1,2.0,47.97999954,12.0,35.97999954,0.25010421248536757,47.97999954,0.039999999,0.25
2015-01,LATAM,Home Office,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,1,1,4.0,99.95999908,48.97999954,50.97999954,0.4899959983072861,99.95999908,0.0,0.49000001
2016-02,Pacific Asia,Home Office,Outdoors,Trade-In,Glove It Imperial Golf Towel,1,1,4.0,56.27999878,21.11000061,35.16999817,0.37508886047633994,56.27999878,0.119999997,0.379999995
2015-05,LATAM,Home Office,Outdoors,Accessories,Team Golf Texas Longhorns Putter Grip,1,1,5.0,123.6999969,32.15999985,91.53999705000001,0.25998383715400075,123.6999969,0.01,0.25999999
2017-04,LATAM,Home Office,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,1,1,4.0,111.3300018,-29.71999931,141.05000111,-0.2669540899082245,111.3300018,0.129999995,-0.270000011
2015-04,LATAM,Home Office,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,2,2,4.0,88.95999908,-65.959998132,154.919997212,-0.7414568212021163,44.47999954,0.1099999995,-0.7600000204999999
