order_year_month,market,order_region,order_country,shipping_mode,delivery_status,order_count,order_item_count,late_item_count,on_time_item_count,advance_shipping_item_count,canceled_item_count,late_delivery_rate,avg_real_shipping_days,avg_scheduled_shipping_days,avg_shipping_variance,total_sales,total_profit
2016-03,Pacific Asia,Southeast Asia,Vietnam,First Class,Late delivery,3,10,10.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1637.3800334500002,-206.14000236699994
2015-12,Pacific Asia,Eastern Asia,China,First Class,Late delivery,38,101,101.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,17964.060138989997,2775.850022511
2015-11,Pacific Asia,Southeast Asia,Filipinas,Second Class,Late delivery,17,59,59.0,0.0,0.0,0.0,1.0,4.237288135593221,2.0,2.23728813559322,11555.07014095,539.5399752559999
2015-10,Europe,Western Europe,Austria,Standard Class,Advance shipping,9,24,0.0,0.0,24.0,0.0,0.0,2.375,4.0,-1.625,4342.090041970001,1063.2899948000002
2015-09,Europe,Northern Europe,Reino Unido,Standard Class,Shipping on time,28,68,0.0,68.0,0.0,0.0,0.0,4.0,4.0,0.0,12493.84012538,2297.9899933629995
2017-02,LATAM,Caribbean,Cuba,Second Class,Late delivery,11,41,41.0,0.0,0.0,0.0,1.0,4.560975609756097,2.0,2.5609756097560976,7280.830020949998,116.85002213699994
2017-05,LATAM,Central America,Guatemala,Second Class,Late delivery,22,73,73.0,0.0,0.0,0.0,1.0,4.315068493150685,2.0,2.315068493150685,13643.900130889999,1253.959994329
2017-11,Pacific Asia,Southeast Asia,Indonesia,Second Class,Late delivery,18,18,18.0,0.0,0.0,0.0,1.0,4.444444444444445,2.0,2.4444444444444446,4464.6500166,954.9999868500001
2016-03,Pacific Asia,Southeast Asia,Indonesia,Second Class,Late delivery,20,58,58.0,0.0,0.0,0.0,1.0,4.637931034482759,2.0,2.6379310344827585,9003.50009724,890.0099578309997
2017-07,Europe,Northern Europe,Reino Unido,First Class,Late delivery,27,70,70.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,12071.150123759995,-1037.1999647469995
2017-10,Europe,Western Europe,Alemania,First Class,Late delivery,50,50,50.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,22170.579963828997,3195.42002576
2016-07,USCA,South of  USA,Estados Unidos,First Class,Late delivery,54,155,155.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,29423.650373569966,2890.310018160001
2015-08,Europe,Northern Europe,Reino Unido,First Class,Late delivery,47,134,134.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,25904.02032147999,1170.009963017
2017-08,Europe,Northern Europe,Noruega,Second Class,Late delivery,3,11,11.0,0.0,0.0,0.0,1.0,4.090909090909091,2.0,2.090909090909091,1822.52998346,361.79000896699995
2015-10,Pacific Asia,South Asia,India,Standard Class,Late delivery,9,27,27.0,0.0,0.0,0.0,1.0,5.444444444444445,4.0,1.4444444444444444,4358.670013230001,741.9300026970001
2017-06,Europe,Western Europe,Francia,Standard Class,Shipping on time,15,39,0.0,39.0,0.0,0.0,0.0,4.0,4.0,0.0,7073.400028189999,982.1300019799999
2017-05,LATAM,South America,Ecuador,Standard Class,Late delivery,2,8,8.0,0.0,0.0,0.0,1.0,5.375,4.0,1.375,2058.31002056,541.21000085
2017-01,LATAM,South America,Chile,Standard Class,Late delivery,5,18,18.0,0.0,0.0,0.0,1.0,5.388888888888889,4.0,1.3888888888888888,2581.8800201400004,604.2499994929999
2017-06,LATAM,South America,Chile,Standard Class,Late delivery,3,10,10.0,0.0,0.0,0.0,1.0,5.5,4.0,1.5,1928.2699816000002,67.66000055500001
2015-04,LATAM,South America,Argentina,Standard Class,Late delivery,17,60,60.0,0.0,0.0,0.0,1.0,5.55,4.0,1.55,10566.88007342,1123.880031143
2017-02,LATAM,South America,Colombia,Standard Class,Late delivery,4,12,12.0,0.0,0.0,0.0,1.0,5.583333333333333,4.0,1.5833333333333333,2404.12004478,-228.14998375600007
2015-04,LATAM,Central America,Guatemala,Standard Class,Late delivery,24,82,82.0,0.0,0.0,0.0,1.0,5.487804878048781,4.0,1.4878048780487805,14151.190143549995,360.23005459499944
2017-01,LATAM,Central America,Guatemala,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,6.0,4.0,2.0,877.27999888,-79.39999962000002
2015-08,Europe,Southern Europe,Italia,Standard Class,Shipping canceled,3,8,0.0,0.0,0.0,8.0,0.0,3.875,4.0,-0.125,1566.71001063,422.27000232999995
2015-02,LATAM,Central America,Nicaragua,Standard Class,Shipping canceled,3,11,0.0,0.0,0.0,11.0,0.0,4.636363636363637,4.0,0.6363636363636364,1659.89002604,433.96000455
2017-03,LATAM,Central America,El Salvador,Standard Class,Shipping canceled,2,10,0.0,0.0,0.0,10.0,0.0,3.5,4.0,-0.5,2169.56004332,-6.830002118999953
2016-01,Pacific Asia,South Asia,India,Standard Class,Shipping canceled,7,23,0.0,0.0,0.0,23.0,0.0,4.173913043478261,4.0,0.17391304347826086,3960.1700401,612.090017057
2015-10,Pacific Asia,Southeast Asia,Indonesia,Standard Class,Late delivery,10,28,28.0,0.0,0.0,0.0,1.0,5.607142857142857,4.0,1.6071428571428572,5590.240020699999,168.68997574000002
2016-01,Pacific Asia,Southeast Asia,Malasia,Standard Class,Late delivery,15,42,42.0,0.0,0.0,0.0,1.0,5.309523809523809,4.0,1.3095238095238095,6870.650122779998,180.72999254099994
2015-05,LATAM,Caribbean,Cuba,Standard Class,Shipping canceled,5,18,0.0,0.0,0.0,18.0,0.0,4.611111111111111,4.0,0.6111111111111112,2932.9800453599996,-177.57999084500003
2017-10,Europe,Western Europe,Francia,First Class,Late delivery,50,54,54.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,21921.999934206,5287.699992805
2017-06,Europe,Southern Europe,Italia,First Class,Late delivery,6,15,15.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3426.8700258000003,426.2000026599999
2017-11,Pacific Asia,Southeast Asia,Singapur,Standard Class,Late delivery,8,8,8.0,0.0,0.0,0.0,1.0,5.5,4.0,1.5,2293.7600249,656.46998974
2015-01,LATAM,South America,Brasil,Standard Class,Shipping on time,5,14,0.0,14.0,0.0,0.0,0.0,4.0,4.0,0.0,2246.3800200200003,190.17000771000005
2015-10,Pacific Asia,South Asia,India,Second Class,Shipping on time,3,9,0.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,2044.0200233599999,208.91000364999996
2017-12,Pacific Asia,Southeast Asia,Filipinas,Second Class,Late delivery,30,30,30.0,0.0,0.0,0.0,1.0,4.433333333333334,2.0,2.433333333333333,5444.57001188,800.179970126
2016-08,USCA,East of USA,Estados Unidos,Second Class,Shipping on time,15,46,0.0,46.0,0.0,0.0,0.0,2.0,2.0,0.0,7010.5100518399995,1337.119994643
2016-08,USCA,South of  USA,Estados Unidos,Second Class,Shipping on time,8,29,0.0,29.0,0.0,0.0,0.0,2.0,2.0,0.0,4480.360031199999,1009.920000364
2016-09,Africa,Central Africa,Angola,Second Class,Late delivery,4,12,12.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,1810.9700125900001,-189.1199912930001
2016-10,Africa,Central Africa,Angola,Second Class,Late delivery,6,15,15.0,0.0,0.0,0.0,1.0,3.8,2.0,1.8,2106.04002,330.13000895799996
2015-01,LATAM,South America,Colombia,Second Class,Shipping on time,3,6,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,969.06001285,-103.39998915200003
2016-11,Africa,North Africa,Egipto,Standard Class,Late delivery,10,36,36.0,0.0,0.0,0.0,1.0,5.472222222222222,4.0,1.4722222222222223,6001.16007603,32.95001345699994
2016-11,Africa,East Africa,Zimbabue,Standard Class,Late delivery,3,8,8.0,0.0,0.0,0.0,1.0,5.5,4.0,1.5,1815.12000279,475.62000467
2016-10,Africa,East Africa,Kenia,Standard Class,Advance shipping,2,6,0.0,0.0,6.0,0.0,0.0,2.5,4.0,-1.5,1155.99001318,349.23000142
2016-09,Africa,West Africa,Burkina Faso,Standard Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,96.69999695,34.81000137
2015-01,LATAM,South America,Chile,Standard Class,Shipping on time,4,12,0.0,12.0,0.0,0.0,0.0,4.0,4.0,0.0,1708.8700124200002,-199.16999578500003
2015-01,LATAM,Caribbean,Cuba,Standard Class,Advance shipping,16,59,0.0,0.0,59.0,0.0,0.0,2.3220338983050848,4.0,-1.6779661016949152,8826.360082709998,1505.1899853890004
2016-04,Pacific Asia,Oceania,Nueva Zelanda,Standard Class,Advance shipping,4,12,0.0,0.0,12.0,0.0,0.0,2.3333333333333335,4.0,-1.6666666666666667,2007.36003876,536.149998743
2016-09,Africa,East Africa,Zambia,First Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,224.4900055,3.019999500000001
2016-10,Europe,Western Europe,Austria,First Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,678.6400032399999,99.759999282
2015-06,Europe,Southern Europe,Italia,First Class,Late delivery,14,44,44.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,6846.990051139997,1134.909984103
2016-09,Africa,West Africa,Ghana,Standard Class,Advance shipping,7,22,0.0,0.0,22.0,0.0,0.0,2.8181818181818183,4.0,-1.1818181818181819,3406.83002089,-87.34002593100006
2016-10,Africa,North Africa,Argelia,Standard Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,6.0,4.0,2.0,363.9599915,131.0299988
2017-09,Europe,Northern Europe,Finlandia,Standard Class,Advance shipping,2,5,0.0,0.0,5.0,0.0,0.0,2.6,4.0,-1.4,1077.42000586,-437.510008529
2017-01,Africa,East Africa,Tanzania,Standard Class,Advance shipping,6,17,0.0,0.0,17.0,0.0,0.0,2.6470588235294117,4.0,-1.3529411764705883,3255.5500603300006,772.2799958989999
2015-03,LATAM,Central America,Nicaragua,First Class,Shipping canceled,2,5,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,535.46999742,144.62999917
2015-12,Pacific Asia,Oceania,Australia,First Class,Shipping canceled,4,15,0.0,0.0,0.0,15.0,0.0,2.0,1.0,1.0,2254.33002458,-706.410018517
2016-06,USCA,East of USA,Estados Unidos,Same Day,Shipping on time,18,59,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,11362.930179859995,1867.0300028440001
2016-03,Pacific Asia,Eastern Asia,China,Same Day,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,356.9700012,-239.18000031
2015-08,Europe,Western Europe,Luxemburgo,Second Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,5.666666666666667,2.0,3.6666666666666665,922.84999842,346.00999832099996
2015-09,Europe,Western Europe,Alemania,Second Class,Shipping canceled,2,3,0.0,0.0,0.0,3.0,0.0,3.3333333333333335,2.0,1.3333333333333333,721.9200134,311.44999316
2015-05,LATAM,Central America,El Salvador,Second Class,Late delivery,6,22,22.0,0.0,0.0,0.0,1.0,4.136363636363637,2.0,2.1363636363636362,4506.27003862,252.55999473100005
2018-01,Pacific Asia,Southeast Asia,Malasia,Second Class,Late delivery,10,10,10.0,0.0,0.0,0.0,1.0,4.9,2.0,2.9,1016.19001671,213.10999699
2016-09,USCA,Canada,Canada,Second Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,959.40001678,81.260002023
2017-07,Europe,Southern Europe,Italia,Standard Class,Shipping canceled,4,13,0.0,0.0,0.0,13.0,0.0,4.615384615384615,4.0,0.6153846153846154,2505.94007882,-489.26999275099996
2017-01,Europe,Eastern Europe,Rumania,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,6.0,4.0,2.0,951.0000153000001,125.75999207699999
2017-10,Europe,Northern Europe,Finlandia,Standard Class,Advance shipping,3,8,0.0,0.0,8.0,0.0,0.0,2.75,4.0,-1.25,2848.0700303000003,739.220000745
2016-08,Europe,Eastern Europe,Polonia,Standard Class,Advance shipping,5,17,0.0,0.0,17.0,0.0,0.0,2.2941176470588234,4.0,-1.7058823529411764,2694.3700332100007,-3.5299963479999974
2017-03,LATAM,Central America,El Salvador,Second Class,Shipping on time,3,3,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,453.1800003,99.04999924
2016-12,Africa,East Africa,Ruanda,Second Class,Late delivery,3,9,9.0,0.0,0.0,0.0,1.0,3.6666666666666665,2.0,1.6666666666666667,1839.7300147500002,404.79999347
2017-11,Europe,Northern Europe,Suecia,Standard Class,Advance shipping,7,7,0.0,0.0,7.0,0.0,0.0,2.5714285714285716,4.0,-1.4285714285714286,2398.9400025,783.9500055899999
2016-10,Europe,Eastern Europe,Bielorrusia,Standard Class,Shipping on time,4,12,0.0,12.0,0.0,0.0,0.0,4.0,4.0,0.0,2567.1200409000007,702.6500077070001
2016-09,Europe,Eastern Europe,Rusia,Standard Class,Advance shipping,4,15,0.0,0.0,15.0,0.0,0.0,3.0,4.0,-1.0,1854.35998534,299.849998235
2015-10,Europe,Northern Europe,Suecia,Standard Class,Advance shipping,8,23,0.0,0.0,23.0,0.0,0.0,2.3043478260869565,4.0,-1.6956521739130435,4121.98005304,665.980003289
2017-06,LATAM,South America,Brasil,Standard Class,Advance shipping,22,60,0.0,0.0,60.0,0.0,0.0,2.5166666666666666,4.0,-1.4833333333333334,10764.190101849998,1774.319999316
2016-10,Europe,Eastern Europe,Rumania,Standard Class,Advance shipping,5,13,0.0,0.0,13.0,0.0,0.0,2.3076923076923075,4.0,-1.6923076923076923,2410.0600433800005,39.91999053999997
2017-09,Europe,Northern Europe,Suecia,Standard Class,Advance shipping,10,27,0.0,0.0,27.0,0.0,0.0,2.4444444444444446,4.0,-1.5555555555555556,6718.970031739998,-212.889988963
2017-08,Europe,Northern Europe,Dinamarca,Standard Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,715.8700103,243.39000321999998
2017-09,Europe,Western Europe,Austria,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,2.0,4.0,-2.0,927.9300079999999,90.18999866000001
2017-12,Pacific Asia,South Asia,India,Same Day,Late delivery,11,11,11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,524.95000073,59.450001001000004
2017-01,Africa,West Africa,Nigeria,Same Day,Late delivery,3,10,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1858.8200226400004,453.66001127000004
2016-08,Africa,West Africa,Ghana,Second Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,676.2300186,37.140001661999996
2015-07,Europe,Western Europe,Francia,Second Class,Shipping on time,13,36,0.0,36.0,0.0,0.0,0.0,2.0,2.0,0.0,6804.870109579999,1219.1400010539999
2017-06,LATAM,South America,Chile,Second Class,Late delivery,3,8,8.0,0.0,0.0,0.0,1.0,5.75,2.0,3.75,1261.73999776,383.450004594
2016-10,Africa,East Africa,Tanzania,Second Class,Shipping on time,2,7,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,1225.4600180400003,252.78000069900003
2016-09,Pacific Asia,West Asia,Irak,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,3.0,4.0,-1.0,449.4700013,101.799996376
2016-09,USCA,Canada,Canada,Standard Class,Late delivery,8,29,29.0,0.0,0.0,0.0,1.0,5.586206896551724,4.0,1.5862068965517242,4835.220050869999,1111.930016784
2017-05,LATAM,Central America,El Salvador,First Class,Late delivery,9,34,34.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,6287.030036989999,476.37998697899997
2015-03,LATAM,South America,Argentina,First Class,Late delivery,9,22,22.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4150.57006069,888.009995496
2015-06,Europe,Northern Europe,Reino Unido,Same Day,Shipping on time,7,16,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.82004163,957.269996989
2017-10,Europe,Northern Europe,Suecia,Second Class,Late delivery,4,4,4.0,0.0,0.0,0.0,1.0,4.75,2.0,2.75,1115.78998757,-493.30002590500004
2015-09,Europe,Northern Europe,Noruega,Second Class,Late delivery,3,11,11.0,0.0,0.0,0.0,1.0,5.636363636363637,2.0,3.6363636363636362,1267.270004261,243.98000347700003
2015-01,LATAM,South America,Argentina,Second Class,Shipping on time,3,10,0.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,957.1199932000001,-102.36000537100003
2016-02,Pacific Asia,Southeast Asia,Vietnam,First Class,Late delivery,7,23,23.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4176.170059349999,161.56002564400004
2017-01,Europe,Eastern Europe,Bulgaria,First Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1091.74000924,401.6000029979999
2016-08,Africa,Southern Africa,SudAfrica,Same Day,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,787.45999524,280.66000177
2017-01,Europe,Northern Europe,Lituania,Same Day,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,712.70999138,171.03999711
2017-04,LATAM,Central America,El Salvador,Same Day,Shipping on time,2,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,501.63000488,201.749996205
2016-05,USCA,US Center,Estados Unidos,Same Day,Shipping on time,14,46,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7657.330064829998,1175.7000125210002
2017-01,LATAM,South America,Colombia,Standard Class,Advance shipping,5,17,0.0,0.0,17.0,0.0,0.0,2.588235294117647,4.0,-1.411764705882353,3035.3000335900006,277.87001121399993
2018-01,Pacific Asia,Southeast Asia,Singapur,Standard Class,Shipping on time,3,3,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,174.48999404,74.32999993
2016-10,Pacific Asia,West Asia,Israel,Standard Class,Late delivery,3,9,9.0,0.0,0.0,0.0,1.0,5.444444444444445,4.0,1.4444444444444444,2505.3000527400004,516.24999809
2017-06,LATAM,South America,Venezuela,Standard Class,Advance shipping,3,6,0.0,0.0,6.0,0.0,0.0,2.6666666666666665,4.0,-1.3333333333333333,893.96000294,173.960000991
2016-09,Pacific Asia,West Asia,Israel,First Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,163.9600067,78.69999695
2016-09,Africa,West Africa,Costa de Marfil,Same Day,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.49000938,-150.19001386999997
2017-02,LATAM,Central America,El Salvador,Same Day,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,997.5100173,50.490002396
2015-08,Europe,Southern Europe,Italia,Second Class,Late delivery,17,42,42.0,0.0,0.0,0.0,1.0,4.761904761904762,2.0,2.761904761904762,6647.75006143,1296.340015002
2015-05,Europe,Western Europe,Alemania,Second Class,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,457.73000516999997,156.250000303
2015-12,Pacific Asia,Southeast Asia,Tailandia,Second Class,Shipping on time,3,8,0.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,1808.01002496,-258.1299724709999
2016-09,Pacific Asia,West Asia,Israel,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,686.8500061,-550.10997779
2015-09,Europe,Northern Europe,Noruega,Standard Class,Late delivery,4,11,11.0,0.0,0.0,0.0,1.0,5.7272727272727275,4.0,1.7272727272727273,2548.3600311,978.7600058699999
2015-03,LATAM,Central America,El Salvador,Standard Class,Shipping canceled,3,8,0.0,0.0,0.0,8.0,0.0,5.125,4.0,1.125,1162.70000461,386.95999712
2015-07,Europe,Southern Europe,Portugal,Standard Class,Late delivery,4,10,10.0,0.0,0.0,0.0,1.0,5.2,4.0,1.2,1238.28002362,336.67000051
2017-06,Europe,Northern Europe,Irlanda,Second Class,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,543.1600113,238.08000565
2016-12,Africa,East Africa,Madagascar,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,520.43999862,24.730000499999996
2015-09,Europe,Southern Europe,Grecia,Same Day,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,637.8500002699999,184.90000153
2016-10,Pacific Asia,West Asia,Georgia,Standard Class,Advance shipping,2,7,0.0,0.0,7.0,0.0,0.0,2.7142857142857144,4.0,-1.2857142857142858,671.17000586,156.79000090899999
2017-01,Europe,Northern Europe,Lituania,First Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,900.7900008500001,307.71999546999996
2017-08,Europe,Northern Europe,Suecia,First Class,Late delivery,4,15,15.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2034.6700058499996,144.23998886500004
2015-02,LATAM,South America,Chile,Second Class,Late delivery,3,10,10.0,0.0,0.0,0.0,1.0,4.9,2.0,2.9,1608.51003464,256.849996564
2017-01,LATAM,Central America,Nicaragua,Second Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,653.39000702,265.29999728
2017-06,LATAM,Central America,Guatemala,Second Class,Late delivery,3,6,6.0,0.0,0.0,0.0,1.0,3.5,2.0,1.5,1277.8100281000002,324.37000084000005
2017-04,LATAM,Caribbean,Cuba,Second Class,Late delivery,7,24,24.0,0.0,0.0,0.0,1.0,4.5,2.0,2.5,5871.420097279999,541.089988215
2015-05,LATAM,Central America,Nicaragua,Second Class,Late delivery,9,25,25.0,0.0,0.0,0.0,1.0,4.32,2.0,2.32,4544.85005955,1259.3500039009998
2017-01,Africa,West Africa,Ghana,Standard Class,Late delivery,4,12,12.0,0.0,0.0,0.0,1.0,5.5,4.0,1.5,2447.3400611800002,88.88999362000003
2016-09,Africa,West Africa,Costa de Marfil,Standard Class,Late delivery,3,11,11.0,0.0,0.0,0.0,1.0,5.363636363636363,4.0,1.3636363636363635,1429.3100166000002,527.53998662
2016-10,Africa,East Africa,Yibuti,Standard Class,Late delivery,2,9,9.0,0.0,0.0,0.0,1.0,5.555555555555555,4.0,1.5555555555555556,1527.69001197,538.460006019
2016-09,Africa,East Africa,Zimbabue,Standard Class,Advance shipping,5,11,0.0,0.0,11.0,0.0,0.0,2.5454545454545454,4.0,-1.4545454545454546,1715.2000084,238.79000668199996
2017-09,Europe,Northern Europe,Noruega,Standard Class,Advance shipping,3,8,0.0,0.0,8.0,0.0,0.0,2.25,4.0,-1.75,1350.3599852999998,-174.40998935300001
2015-05,LATAM,Central America,Nicaragua,Same Day,Late delivery,4,13,13.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2854.8800508000004,-430.7899813769999
2015-10,Pacific Asia,Southeast Asia,Indonesia,Same Day,Late delivery,2,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,561.9300079,185.24000168
2015-09,Europe,Western Europe,Austria,Same Day,Shipping on time,2,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.8900146,-522.98999021
2016-12,Africa,North Africa,Egipto,Standard Class,Shipping on time,4,7,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,1680.80004508,505.12001611
2016-08,Europe,Eastern Europe,Ucrania,Standard Class,Shipping on time,2,6,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,1011.8400191999999,-24.090003948000003
2015-08,Europe,Western Europe,Austria,Standard Class,Shipping on time,3,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1129.3600158,312.93999866
2017-03,LATAM,South America,Venezuela,Standard Class,Shipping on time,4,12,0.0,12.0,0.0,0.0,0.0,4.0,4.0,0.0,1861.0200347100001,276.590003009
2015-04,LATAM,South America,Ecuador,Standard Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,5.833333333333333,4.0,1.8333333333333333,1309.90004355,465.72000702
2017-01,Pacific Asia,West Asia,Qatar,Standard Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,933.92000963,393.58999063
2015-10,Pacific Asia,Southeast Asia,Vietnam,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,901.9200210500001,17.950001718000003
2016-09,Africa,Southern Africa,SudAfrica,Same Day,Shipping on time,3,9,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.6899946599997,178.63001588499998
2017-04,LATAM,Central America,Honduras,Same Day,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,430.46001054,172.240002114
2017-12,Pacific Asia,Southeast Asia,Filipinas,Same Day,Late delivery,2,2,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,572.9200134,226.10999676
2015-11,Pacific Asia,Southeast Asia,Indonesia,Same Day,Shipping on time,7,20,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3437.72004694,1114.880000581
2015-12,Pacific Asia,Southeast Asia,Camboya,Same Day,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,790.1900253,264.55999943999996
2015-11,Pacific Asia,South Asia,Nepal,Same Day,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.9500122,322.64000512
2016-08,USCA,US Center,Estados Unidos,Same Day,Shipping on time,5,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.81003767,598.959996723
2016-11,Europe,Eastern Europe,Ucrania,Same Day,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.9300156,-50.109989805
2016-09,Pacific Asia,West Asia,Israel,Second Class,Late delivery,2,8,8.0,0.0,0.0,0.0,1.0,5.375,2.0,3.375,1484.3700103400001,213.059993279
2016-11,Africa,East Africa,Tanzania,Standard Class,Shipping on time,2,3,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,548.730011,161.77000045
2016-11,Europe,Eastern Europe,Rusia,First Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,783.3500213899999,-550.590020138
2018-01,Pacific Asia,Eastern Asia,Hong Kong,Standard Class,Advance shipping,1,1,0.0,0.0,1.0,0.0,0.0,3.0,4.0,-1.0,8.659999847,2.25
2017-12,Pacific Asia,South Asia,India,Standard Class,Shipping canceled,7,7,0.0,0.0,0.0,7.0,0.0,4.714285714285714,4.0,0.7142857142857143,757.8699989900001,39.209998607
